x,y
-71.82091373470666,-747724.900852335
82.1605072829681,1121533.516284088
-62.90086064124978,-502275.8260955826
15.084326543153395,7039.597365829558
-49.76972850300052,-248797.7999153772
30.61100573230101,58206.67995290778
-6.38009325294577,-548.60073922828
-72.87246827734295,-781056.0774789992
-5.213550318332281,-312.16999990221325
20.049204482741345,16429.390655429394
-54.724766366910906,-330755.4866287747
12.851313069720874,4374.919425288673
-51.79913961168392,-280493.37722666265
48.91232183954901,236915.0416910755
66.80357385396925,603086.6991158086
-80.6101954221986,-1057243.09067374
48.94628910119491,237408.73048023472
72.642176766908,775315.1952554587
60.81234165857029,455035.60439971206
60.26065423678702,442777.3532103337
-30.537112963705894,-57485.64625590459
-83.2263464163432,-1163574.222535466
18.27795884972707,12470.44244573898
-54.09231726572887,-319421.77997917903
56.463217404141744,364293.24759107956
1.9205364552246778,73.63724232938715
84.61132887594536,1224864.2620903745
-35.697589911307716,-91814.86871143311
32.22894220215349,67909.87288020806
42.826755498813895,159108.65465905823
-95.17381674581912,-1740148.4387078516
-6.407881346562377,-553.181437380621
-17.83569788216606,-11476.20187712958
-5.3037619005404935,-325.15803167903834
-61.36271889839764,-466321.3006871812
-7.754895135078897,-964.4725089229428
94.11456817201307,1685431.7108417386
-86.65559676848902,-1313432.9351937699
11.841531387128583,3439.044754555566
-83.5010416481184,-1175137.9481683637
-85.85852581311337,-1277517.2541215296
34.59053500481372,83915.28190935774
74.9800233215179,852558.8657123987
-82.98394889922409,-1153435.996812648
-3.7372448338417,-132.40690596768633
12.258917399760549,3808.6575038315805
24.764587586952857,30879.852891679937
59.44589449970218,425072.1220412027
-19.617042337202093,-15260.969849762614
-64.88006590594442,-551198.5348731137
15.234071466846231,7248.039032285779
-96.61721169028121,-1820537.808825875
86.73091274587247,1319195.3424774117
-92.68671279007418,-1607246.5861391884
96.17740989501596,1798651.14297551
-51.70483956165084,-278961.59787744074
14.513121211283277,6280.147711745531
-25.120830366918483,-32013.48706764351
-39.08739605042868,-120527.51499461105
-7.038314335503969,-727.3018714610685
-79.75404162449442,-1023918.0139224989
57.277113577536255,380259.24352931447
-59.85837084208694,-432849.61303743813
-63.848130691548775,-525312.7917319263
69.74565614548843,686270.6121603672
-18.3373342800746,-12469.768718331705
98.80634581344324,1950156.5840705181
89.89779108117307,1468968.4414077047
-6.201082423247357,-507.40930844123613
76.88379006086589,919119.8273159232
-70.01077288624546,-692598.1796842469
-97.35522309430797,-1862582.0621299667
-30.89856785333194,-59548.118145937755
-54.424818140750794,-325349.50837396394
-5.530602116087863,-364.6058694958505
60.20014077924702,441441.3830986438
-54.25035355283121,-322231.63272858126
99.48285328437416,1990468.2777255967
79.1089137256123,1001206.1780325085
-10.570569327116374,-2410.7527843058065
71.45428509088728,737918.2662930401
11.06775144855736,2813.2720985359406
-97.9163479610061,-1894982.1017694182
-8.897847932904739,-1443.5925275789564
-39.75263871390007,-126787.01305816986
42.21188260022359,152360.2599414883
95.67626831896746,1770695.032459449
-62.44688462859867,-491474.3872371586
-89.87915400555923,-1465552.9382600142
78.02325914847177,960569.8487163538
-56.214707783259165,-358517.1419506777
-70.80543476147265,-716451.495769156
14.033025825553324,5684.7015810250705
-85.4997811780607,-1261571.6820986178
7.173362961608916,800.4629593064312
46.392929475852526,202198.5296007031
7.884351966044093,1052.5189319966762
73.21624815052712,793831.1768677571
90.28321607761774,1487937.601079105
0.8990084858053962,97.91769870119886
68.86068919383192,660494.2256669723
99.49469371244317,1991179.7796877665
-78.33204428626914,-970107.8379153818
29.56182611139897,52434.81180302068
41.32637058125803,142988.4755931232
-75.46910994472674,-867568.3842058359
94.56561522165171,1709768.9890182535
8.904842939670445,1490.3244347976051
-34.23671395577969,-80999.75635886546
45.87602460315557,195523.45872271477
-5.533376878486166,-366.64602878244006
-81.74087743918052,-1102367.2460891856
-67.08721997424969,-609392.3004323771
-87.39834931752188,-1347505.1551010308
-79.69904908054326,-1021799.3073686196
72.36276957602337,766409.5100114702
74.34365617183579,831045.5435221533
84.48090154243863,1219214.4351392249
-67.23519836091512,-613436.3642503814
-32.09459681915459,-66732.17637070316
19.01355762282806,14026.141002652546
-5.992885089162698,-461.50131440371626
-26.625267886510983,-38112.50688593029
80.73023604945692,1064002.8658850582
-26.428007224154896,-37271.59842311633
94.40728902851845,1701197.8473312121
43.28351748064816,164244.23597264645
-13.60546182934874,-5110.242126749089
-81.21536466116417,-1081243.106761648
21.614177214277277,20560.73420065134
-25.679171409938874,-34197.48306275526
-61.51773240723833,-469858.81434330356
21.310026903584173,19708.68553624896
-71.7613025462482,-745862.4213973748
23.394262670863043,26047.155201110967
36.92486874565782,102047.47586866708
17.701560452012146,11330.412691108671
-52.64689878606117,-294488.54901508306
-55.6697695310886,-348190.5599474368
-70.98623382171229,-721956.7125789692
44.91520764316306,183504.3113211368
-37.77593558490266,-108800.02225888854
-41.95820394341945,-149074.6804631945
92.44537654232337,1597374.6801180406
-36.73798763219631,-100076.40222137376
-78.04122037979475,-959341.7253337482
-45.06807972397677,-184739.1703043735
66.71808719386482,600775.4769091517
-73.0238686731889,-785935.435228905
-87.32281757351015,-1344011.4516184966
-56.32538402725649,-360638.3180482656
-43.72770657612608,-168741.63532841124
48.719176193764156,234125.4889726155
84.41378223551172,1216310.5105229982
-64.86676958601805,-550856.0932396138
-91.14134481640217,-1528176.241158082
63.53968359579315,518999.62018926494
-20.560730986453322,-17564.486617114188
-98.42248129537833,-1924517.2026683467
-39.14837032054408,-121093.29025333855
58.40564757972234,403160.3992343514
-21.277146635361504,-19463.354327525896
3.3396195036600034,122.84380852141679
-71.5306202812159,-738694.6223036152
80.21607240781907,1043810.8106329934
-95.09049699248517,-1735582.43409874
-82.85264734608431,-1147965.7474625397
83.0776122422281,1159490.439978217
-55.59152750320009,-346727.3423635624
-64.35556717366458,-537938.9834972544
-98.06327091974205,-1903523.7572871915
17.802584215910628,11526.24124952283
13.166390353240033,4701.552111828517
51.48204566997913,276206.866544382
-79.848049574306,-1027537.4715775799
-65.8232447473865,-575593.5717000386
-4.712372572084973,-232.47119542260407
-69.57126967060304,-679630.5361306878
-53.75686148406915,-313515.4721473314
-75.11770754962974,-855506.2115457404
48.504319784647095,231044.09772890212
-44.837725496405476,-181927.40176111253
-97.39628939875115,-1864942.8751003484
-97.26326572409025,-1857310.307998175
-86.70253923577837,-1315570.0487743577
58.696149012965634,409196.7399037953
-1.6596543078992028,-55.20214069370719
72.74701252057685,778672.9575887847
76.4279309579704,902875.7365042374
48.26121323781604,227589.7598922007
80.68221965209901,1062102.7360913293
-86.18901914085015,-1292329.0377244202
-5.395415112000947,-339.1933500420803
-88.20577329271859,-1385202.8650060347
51.00374552881394,268591.81961343245
37.75347866769846,109062.77060413627
-68.3446395313272,-644310.2460919418
0.6581634347911915,122.65678320364246
-66.9155455133459,-604727.865933901
-59.358357012579475,-422093.216228381
-9.610931469125532,-1816.2024412027042
12.231760949306107,3780.102334576549
-53.632226504098135,-311340.09759868635
-2.5359144319887292,-62.07229821120729
38.24598130272872,113375.92763053707
50.33897446929919,258232.56825628545
-84.53864292726453,-1219496.5040220679
58.96932101604122,414937.68003195967
-0.6576855917538467,-104.71140584694412
17.89117412044841,11696.934705480064
-87.82060302399155,-1367128.2158750927
0.19086518745379522,295.38840100769715
3.537438729734774,136.06824129256105
73.0715264663331,789136.7767650525
94.58754737455465,1710960.1617649167
-15.735039987747797,-7888.825150664474
-81.71703170549844,-1101404.0443220786
-52.60258691549966,-293749.0137522964
34.17661022133868,80952.3741995073
-49.04861313739046,-238142.07219794008
93.80245371882893,1668723.6551672532
-4.495469747663179,-207.98717359598842
22.791184922978914,24093.5448047685
-40.88317500246954,-137912.47350235734
70.2512810905622,701295.2151760285
-70.59720900880694,-710149.7513662265
-78.1794286236648,-964448.0790904124
80.81393242838041,1067312.3459276757
21.58835644772492,20490.829423751125
-98.78110020769209,-1945635.826181615
61.38492209725379,467999.7681014043
95.68991221384871,1771452.9015076507
-14.888548692983576,-6690.263397080057
61.23634796962918,464614.05342640885
-87.85838378481725,-1368895.1619248902
10.842490089476115,2651.255792357559
94.58065161545485,1710584.5361231153
97.85054220564189,1894130.8185717107
97.53837498043953,1876063.455734323
-71.82657521395348,-747903.2176593519
95.14359380000667,1741296.9143971407
-23.917033127452456,-27633.307810378345
12.174321660968218,3730.6785220367515
35.79313583693181,92964.67158539605
-44.76684435465283,-181055.7625628664
38.93582338095152,119613.18886967211
56.12264777063476,357747.0075606367
-8.288160399981464,-1174.1714719542008
-98.01469948369768,-1900697.9811361735
-23.008143172198857,-24605.64884486748
-29.921378052940554,-54077.60694134668
-50.13437746356182,-254309.76244208217
-48.9535156490186,-236756.90432361214
-97.91044964525759,-1894637.0137324322
-93.4734991446524,-1648526.853238139
-95.77160574886518,-1773152.382744416
-29.96492464161537,-54315.11996931988
7.065249495858069,768.3253406566416
-88.77333722177039,-1412116.754966698
5.498612473737239,385.15539898911294
-21.716560865438822,-20694.909015444136
-61.288122719222926,-464615.0951522053
-42.93844646004774,-159769.4631895375
-41.625682420724644,-145561.5082547582
11.647059608848537,3273.9762033192637
10.142590181143845,2178.2931885994603
85.33864643604556,1256706.9941383034
-26.574984192589028,-37899.37517952745
-47.729230334643155,-219436.78048154223
-83.08524901474053,-1157668.4567078142
-36.29247385022148,-96479.85762131517
-38.41565360962789,-114422.53984206868
22.741791967751794,23934.15278417595
89.66557087518117,1457620.7071097004
30.947967342942547,60144.1962887521
-46.6911743690142,-205428.95195098847
-30.563776829936046,-57637.228409539945
38.543202061977155,116038.58586314744
-5.685114380142608,-394.32914031075705
-82.02271378273298,-1113811.3487765882
-8.113690050534842,-1103.3326644326107
-28.46783935222406,-46577.982384765775
-76.76181387077601,-912924.1965176811
20.823635471260715,18398.998123227633
-17.15229622357748,-10209.841781455792
-13.510939805189267,-5006.362500889089
57.6246707089187,387220.77820039453
-51.04882411886944,-268479.6081313749
5.8174035766146375,446.11904243131397
13.535138222774393,5103.183964980711
-28.93146658409387,-48890.60543929639
-56.90809057826576,-371948.6750708279
-54.10121295617007,-319581.1016438158
-22.1577302894905,-21978.41584955029
38.33721660780276,114192.24211845067
8.157218197382448,1156.0926871646452
-67.2649264159223,-614249.3412645
-16.97263215542189,-9897.148372468575
-26.687687113665916,-38378.38655963887
89.77802345539772,1463110.262755824
-21.19009011303592,-19227.049492064783
-32.53628295893701,-69524.40457878623
70.48831692881708,708414.860474209
64.51876627431372,543340.2216917218
-90.58702017373233,-1500455.1776478358
-85.36624356084057,-1255666.8648610727
-63.63096408639461,-519967.5164527685
84.06721611438891,1201399.1131399751
-93.21020884464535,-1634636.7160410194
7.139561763180183,792.9886745178843
-60.5966537762882,-449064.9319602542
-53.04560222300672,-301232.4511875783
-19.38576222210628,-14724.762761442385
-32.158743847591694,-67133.74139192546
55.92308424697649,353944.9482332578
-38.66589847254129,-116670.16412917097
-32.8727305833477,-71703.81855734118
26.91013897313725,39584.62479544273
-54.12042178064127,-319920.5738830092
72.89677599889697,783486.7256127559
-9.267016750084409,-1629.7672094758047
99.23851066603396,1975846.622553213
2.238023216317302,74.5664778262004
-23.763953862138493,-27105.451323941146
75.40639306116103,867173.059667831
84.33992826696286,1213122.3244790973
-53.03302947315298,-301022.2341725219
-16.7068963678838,-9436.121385089084
57.730171901660555,389343.68225716683
15.654719950272138,7857.318524248914
-55.952999457091266,-353535.48540040647
-33.034015115540825,-72763.88399080791
68.8773979449582,660979.4118158374
97.57094375684377,1877942.1303727378
-93.6662883650807,-1658751.717956244
-85.6539927896319,-1268406.3130979594
-91.38561989413698,-1540495.5996712435
-37.74548896342726,-108538.18914399575
54.57768056229838,329029.4273085424
-3.2189517813099116,-94.92424915596365
-79.59024884716936,-1017614.312157372
97.50948924133064,1874396.4935319007
74.7525416355659,844826.8384162998
-67.92617057849174,-632547.6960807679
-2.5425008834975387,-69.5051312137987
62.06265594075336,483665.14293038065
-72.61610351479253,-772841.4901499926
37.96803048560403,110930.21121822507
61.329526012808486,466740.7769709904
-52.51366988615944,-292260.83913011936
91.16324654639985,1531853.8085460628
-54.29602470741579,-323042.9867767315
-93.96934167735105,-1674906.6838869809
87.88530390344746,1372551.8197116582
50.319854158467365,257937.95684725567
35.352059704916144,89578.5019946924
65.60591861215337,571251.2694861483
53.63737484242205,312331.5762024312
58.2797403419178,400562.0779174686
-26.949989685124635,-39522.420028505134
1.8002328981734337,71.39426458366829
-34.28462145490427,-81338.88508065043
29.220017143822872,50647.469674259504
32.75258162277635,71265.11739908841
-10.326288118059239,-2250.174740006681
-3.7322136905650893,-132.39459540175767
42.51923713684806,155715.01753779117
1.9936308827796125,75.19442204341973
8.388455006908615,1250.8132167024646
-59.2022376595853,-418774.0625762296
74.74631584586743,844616.6914113563
-35.501598673157815,-90312.1512075483
84.33100036614664,1212740.6575567431
15.08634955822346,7042.313877046716
-64.42602297487716,-539706.2698239507
-72.4647524458409,-768014.7285416401
-63.62944829996893,-519936.2881404608
71.45018624182885,737793.8517382179
-62.21576074069903,-486036.95217928645
-60.711774753651106,-451632.9127547262
-24.44760916923974,-29511.842406276955
91.36546768395698,1542069.1973070437
-94.0887735303784,-1681302.0853061273
23.023835678665733,24832.966180368905
27.673220629151544,43038.271486418394
34.17951415238676,80970.21529904508
-52.696137245373876,-295320.9120327217
43.4542450491725,166194.75522062645
-56.9589284081077,-372946.497587211
86.065054042697,1289061.7038849387
15.928527790352234,8277.632780287193
-26.86926894619714,-39170.00919529348
-69.69899263896804,-683383.8613392898
-34.75156561277379,-84708.29277803659
-93.02875309617956,-1625108.1977540832
-68.07286983116323,-636655.3873715979
41.426002695438086,144025.34652456047
0.22093509518606425,272.1714975505211
-91.19365051832375,-1530806.166447877
-16.45315235684879,-9013.256512824853
-39.74880923155244,-126746.23316651153
89.643872988694,1456564.5155397782
6.364272415972991,573.5243395567314
-16.561443555495956,-9189.633548862153
83.81987681290786,1190830.910103135
-79.55779741628805,-1016371.959189935
99.18620675017988,1972723.515289699
-0.21208562973160383,-259.93350351396094
-22.22141917413147,-22170.03734571346
-95.54469084327675,-1760573.7300061937
-92.37864407775321,-1591271.9621608208
23.39826001622029,26058.520838102588
-76.60093536665818,-907192.5809577878
70.8764768828079,720171.104958854
33.704258228858464,77645.816744365
81.42051577296252,1091514.711026572
-87.77902484809823,-1365187.7170248812
16.92573320408512,9913.97952476313
94.44488623569006,1703229.9391377862
31.338977483423434,62453.78533961065
88.25746460613422,1390052.2844451815
43.15469133792823,162789.03253569003
-40.435827354795094,-133437.1448229337
52.005123570665575,284702.31900142855
20.548116744864004,17682.729244415063
-73.0637105441721,-787221.5289629888
-35.85690428192065,-93047.99371846362
-84.04747474609076,-1198364.519053616
-58.858410028582476,-411519.955369599
45.699934166317234,193281.78480126086
24.54209009531148,30057.69597920526
8.500536724042178,1305.071503075132
63.105682552849146,508438.15936109156
51.18376041313229,271438.41851835756
11.38608378531265,3061.9434467458477
50.46858213256127,260227.92180936842
-49.307569415349725,-241931.84509809726
29.227890823332984,50687.03725056588
98.17722534352654,1913156.8058030892
-15.703576722490098,-7837.903915940896
12.198122749233448,3751.2531053253642
4.32480373372222,208.5608646713377
78.43092966594571,975699.2929944922
97.88376361666369,1896057.9031001846
29.41447312948074,51658.21953317371
7.52660769260693,918.985718114792
-50.05501063371265,-253102.0436646133
-22.550121253316718,-23161.0571946415
-41.196205983761615,-141100.98138139525
-73.20551195279023,-791811.4786881795
-26.16327758900752,-36160.92802185282
-77.03586825084336,-922738.1967430298
-92.08243078400302,-1576011.9960396644
21.73196170128287,20899.874533744132
-92.48548991071797,-1596796.69634445
-74.89002336267583,-847747.1127107245
-5.125270557156497,-295.71179704668737
18.295544890382075,12504.974089977799
-56.358500599819195,-361273.879569636
-49.03492946233348,-237942.4556628734
-22.097350864551913,-21798.863636256814
-90.30699263188322,-1486582.7175405778
-40.181735076434656,-130935.37489673193
58.60520935449961,407305.4785702628
10.085546948424934,2142.5176052106435
45.47323979755649,190424.2192930271
23.44245450596121,26207.775828592316
-20.560160161146413,-17563.742747911623
12.945683528211617,4471.684553872654
83.6507490173421,1183640.6461285588
32.03499149413639,66692.76984291419
-27.857107045401364,-43643.7513510088
60.277304518786366,443142.48904251645
44.40341463369245,177311.83845114472
76.71459137887479,913070.3166338772
-20.008191612543015,-16191.51464928233
-93.72441488001787,-1661841.5318965467
-57.541585605888244,-384510.35740511137
57.689613193314415,388525.0421148835
-54.901718745044306,-333980.0264724043
-17.315549163084995,-10505.687775746725
-17.444608833509648,-10744.21651582409
-96.20064427510174,-1797087.3220574083
21.902641684296256,21391.69385625115
79.54307751951288,1017776.1898598457
-39.1439826832291,-121048.66904021331
-10.797511215831562,-2568.2073769916046
-81.60712991385752,-1096966.9084806931
81.39188350304423,1090361.2406048654
-46.65438906529169,-204941.28583356156
-33.70419832497976,-77279.31020863604
-55.66525221904159,-348107.1238517045
87.11890948853673,1336970.9862077953
-56.80209432910186,-369869.73567426647
1.8637519507714586,69.56042412418856
53.71347864272238,313660.01116338966
48.908687520333984,236862.50160901988
84.83695415670104,1234686.4181460086
-76.26487180891823,-895304.0247299087
-30.043102716768246,-54743.224539304705
73.07227428421132,789157.2390392354
-20.170622840561776,-16584.757714984396
-91.29780223842363,-1536063.4141996026
6.144505966830167,518.3099718244251
-50.494290180746226,-259826.59403773447
66.01317784999767,581946.0791392301
-15.874283378169281,-8100.8514344821815
79.09284783688258,1000596.7092466261
-83.26424383151434,-1165163.1221911213
37.07109388116092,103264.82715956046
23.92139568866334,27841.014907030847
89.46206635091221,1447722.1044428432
-32.59577776555156,-69907.53715188496
-69.77801273533575,-685710.1297949592
-71.68147113241795,-743379.8524788892
32.83267211845208,71788.32173636439
85.62892123521004,1269572.2059071148
-30.944375844180456,-59814.83696851973
-46.188696304254776,-198867.49005275936
17.413590758737115,10792.923112050868
59.06512003334004,416961.63702267257
55.479745940646296,345601.9005487573
50.83568753901608,265944.4376964832
-16.25374841744926,-8692.54129833539
-72.43920440312574,-767205.261516959
94.55985863354041,1709454.1620946329
-50.261991297532525,-256253.7567931834
70.37326474363007,704956.3785134789
5.773643029863123,438.92839122332157
-17.85144405549505,-11507.11038048943
36.03265147110193,94839.39340186429
-46.672334877230305,-205178.83061984193
-6.810466663102474,-664.829874045603
38.616767618303385,116698.99586458378
77.99884194501729,959670.1931720639
-27.066209171330584,-40033.0955846634
-96.00237433999048,-1785997.8597824536
18.704944369433292,13354.67893797671
-13.491894019657224,-4983.27385821553
-89.02895658822338,-1424350.1138364165
-66.03000523157421,-581035.3578519429
39.403643604344865,123973.18667873544
51.96539801676417,284054.89030799974
86.19797126307657,1295039.8823732617
86.99799556792172,1331415.6853439638
-29.38525193798509,-51224.18723101076
-19.61541752727223,-15257.980333975385
-6.520189702788272,-581.579728736636
-82.6841915453956,-1140981.4751099537
-85.9614436940463,-1282115.9602540557
-57.82952305835496,-390310.87544417346
